id,carat,cut,color,clarity,depth,table,x,y,z,price
178113,1.02,Very Good,G,VS2,63.1,59.0,6.37,6.42,4.03,6416
60556,0.3,Premium,G,VVS2,62.2,56.0,4.29,4.31,2.67,878
147782,0.42,Ideal,G,VS1,62.3,56.0,4.77,4.72,2.96,1031
154008,0.51,Ideal,E,VS2,61.6,56.0,5.15,5.18,3.18,1668
122831,1.07,Ideal,E,VS2,60.5,56.0,6.61,6.65,3.99,7190
125333,0.41,Ideal,E,VVS1,61.8,55.0,4.79,4.79,2.96,1323
129347,0.38,Ideal,E,VVS2,61.9,57.0,4.63,4.66,2.88,1240
92933,0.71,Premium,G,VS1,62.1,58.0,5.69,5.71,3.54,2578
6679,0.9,Premium,H,VS2,60.1,59.0,6.32,6.25,3.77,4082
15563,2.03,Premium,I,VS1,60.4,60.0,8.19,8.14,4.94,16570
135914,1.38,Ideal,D,SI1,60.9,57.0,7.15,7.2,4.37,10302
70374,2.04,Premium,H,VS2,59.8,59.0,8.32,8.28,4.94,15959
48428,0.75,Ideal,E,SI2,62.4,55.0,5.78,5.83,3.62,2609
90555,0.3,Ideal,H,VS2,61.9,55.0,4.28,4.32,2.66,473
183058,0.31,Good,E,SI1,63.8,57.0,4.28,4.3,2.74,583
150797,0.33,Premium,H,VS1,62.5,58.0,4.4,4.43,2.76,743
142383,0.72,Ideal,D,VVS2,61.1,56.0,5.8,5.78,3.54,3955
3569,1.0,Premium,F,SI1,62.5,59.0,6.37,6.3,3.96,4062
99495,1.52,Premium,I,SI1,61.9,59.0,7.39,7.35,4.56,9891
169762,0.51,Ideal,D,VS2,62.2,54.0,5.1,5.13,3.19,1847
49985,0.4,Ideal,I,VVS2,61.4,57.0,4.81,4.74,2.93,1035
136899,0.33,Ideal,F,VVS1,61.5,57.0,4.46,4.49,2.75,790
88586,1.01,Premium,F,SI2,61.9,60.0,6.38,6.42,3.96,4357
134861,1.12,Ideal,H,SI1,62.2,56.0,6.65,6.69,4.14,5761
20718,0.32,Ideal,F,VS2,62.1,55.0,4.36,4.4,2.72,645
104797,0.3,Ideal,F,VS2,62.8,56.0,4.27,4.3,2.69,776
119078,0.34,Ideal,G,VS1,61.7,57.0,4.48,4.53,2.78,696
15925,0.51,Ideal,G,SI2,63.0,56.0,5.09,5.06,3.19,1020
129728,1.24,Premium,I,SI1,62.1,60.0,6.85,6.82,4.24,5443
37578,0.71,Very Good,F,SI1,63.4,58.0,5.63,5.67,3.58,2229
110877,0.9,Premium,E,SI2,60.6,58.0,6.2,6.15,3.76,4153
96687,1.5,Very Good,D,SI2,63.4,56.0,7.19,7.26,4.59,10863
6552,0.35,Ideal,I,VS2,60.7,56.0,4.54,4.58,2.78,533
83757,1.0,Good,H,SI1,60.8,65.0,6.48,6.42,3.91,4179
185950,2.01,Very Good,H,SI2,63.1,57.0,7.98,8.03,5.05,13550
154417,0.8,Ideal,F,SI1,61.4,54.0,5.96,5.99,3.67,3537
98823,1.01,Very Good,G,VS2,63.4,60.0,6.39,6.31,4.03,6108
106851,1.05,Ideal,G,VS1,59.5,60.0,6.67,6.57,3.95,6509
172699,0.95,Premium,G,SI1,59.2,61.0,6.49,6.54,3.82,4229
92917,0.7,Premium,F,VS2,60.5,61.0,5.78,5.75,3.48,2843
182424,0.41,Ideal,E,VS2,61.4,57.0,4.79,4.75,2.93,935
1726,1.06,Premium,F,SI1,61.8,57.0,6.53,6.57,4.05,5198
28741,0.3,Ideal,E,VVS2,62.2,56.0,4.3,4.36,2.69,766
55006,0.71,Ideal,F,VS2,61.5,56.0,5.72,5.75,3.53,2706
38874,0.57,Premium,D,SI1,61.1,58.0,5.34,5.32,3.25,1742
94635,1.0,Very Good,D,SI1,62.6,59.0,6.3,6.37,3.96,5175
92032,0.91,Good,D,SI2,64.2,56.0,6.01,6.04,3.86,3802
54132,1.05,Ideal,F,VS1,61.8,56.0,6.52,6.54,4.04,7092
79053,1.0,Premium,E,VS2,60.8,60.0,6.42,6.39,3.9,6720
54433,1.02,Ideal,G,SI1,61.2,57.0,6.52,6.45,3.97,4900
92456,0.7,Ideal,J,SI1,61.7,56.0,5.73,5.75,3.54,2083
99742,0.53,Ideal,E,VS2,62.3,54.0,5.2,5.24,3.25,2032
115220,1.7,Ideal,H,VS2,61.8,55.0,7.59,7.67,4.71,15240
135813,0.7,Premium,D,SI1,61.1,60.0,5.7,5.72,3.49,2612
50009,0.31,Ideal,F,VVS2,61.6,55.0,4.38,4.4,2.7,694
122806,0.3,Ideal,F,VS2,62.4,56.0,4.27,4.29,2.67,605
32926,0.52,Premium,G,VVS2,61.5,56.0,5.19,5.17,3.19,1911
125209,1.23,Premium,I,VS2,63.0,58.0,6.8,6.78,4.28,5610
157456,1.67,Premium,E,SI2,60.6,59.0,7.64,7.67,4.64,10732
62876,1.57,Ideal,E,SI1,61.3,57.0,7.49,7.55,4.61,9896
17757,1.01,Premium,F,VS1,62.4,57.0,6.45,6.41,4.01,4732
154798,0.7,Ideal,G,SI2,62.6,57.0,5.66,5.69,3.55,2085
191435,1.01,Premium,E,SI2,60.6,57.0,6.53,6.47,3.94,3801
120146,0.9,Good,E,SI1,63.2,59.0,6.13,6.09,3.86,4229
94843,0.34,Ideal,D,SI2,61.6,56.0,4.51,4.52,2.78,709
189171,1.05,Ideal,F,VVS2,62.6,57.0,6.41,6.44,4.03,9580
165097,1.29,Premium,I,SI2,61.2,59.0,7.05,6.99,4.29,5867
181077,1.15,Very Good,H,SI1,63.4,58.0,6.63,6.55,4.18,4702
52386,1.56,Very Good,J,VS2,60.5,59.0,7.49,7.54,4.55,8603
106702,1.02,Premium,D,SI1,62.7,59.0,6.41,6.44,4.02,5421
10244,0.31,Very Good,E,SI1,62.9,59.0,4.31,4.34,2.72,544
162138,1.12,Premium,G,SI1,60.9,59.0,6.74,6.7,4.09,5775
90492,1.33,Ideal,F,IF,62.3,55.0,7.04,7.12,4.38,9918
17349,1.24,Ideal,D,VS1,61.1,54.0,6.95,7.02,4.26,13719
14602,0.32,Premium,E,VS1,60.1,59.0,4.39,4.42,2.65,810
142265,1.02,Very Good,G,VS2,60.6,59.0,6.51,6.54,3.95,6108
122928,0.81,Very Good,H,SI1,62.6,56.0,5.96,5.9,3.72,2765
109109,1.0,Very Good,H,SI1,61.8,58.0,6.33,6.37,3.92,4234
19207,0.53,Ideal,D,VS2,61.6,55.0,5.21,5.24,3.22,1722
66382,0.32,Ideal,E,VVS1,61.5,54.0,4.43,4.49,2.74,917
178730,1.51,Ideal,E,VS1,62.9,56.0,7.31,7.28,4.59,16641
156657,0.75,Ideal,G,VS1,62.1,57.0,5.87,5.82,3.63,2947
23157,0.33,Ideal,G,VS2,61.9,60.0,4.44,4.48,2.76,579
77520,1.16,Good,E,IF,57.8,56.0,6.9,6.98,3.99,11487
130407,1.06,Very Good,H,SI1,62.1,58.0,6.48,6.5,4.04,4704
159238,0.31,Ideal,J,VS1,61.9,56.0,4.37,4.39,2.71,534
83163,0.78,Premium,F,SI1,61.2,58.0,5.98,5.93,3.63,2942
174779,0.31,Very Good,G,SI2,61.0,59.0,4.37,4.4,2.68,421
26812,1.03,Ideal,E,SI1,62.2,57.0,6.5,6.47,4.04,6301
185076,0.76,Ideal,G,VS2,61.3,57.0,5.88,5.9,3.61,2911
144599,1.0,Premium,G,SI1,61.7,58.0,6.42,6.36,3.94,4969
41612,1.07,Ideal,H,SI1,62.3,55.0,6.58,6.61,4.11,5458
7328,0.56,Ideal,D,SI1,62.6,55.0,5.22,5.24,3.29,1698
21786,1.02,Ideal,G,SI2,62.9,57.0,6.41,6.38,4.03,4648
112122,0.4,Very Good,D,SI2,61.3,58.0,4.76,4.8,2.93,666
135372,0.7,Ideal,I,VS1,61.6,56.0,5.72,5.77,3.54,2314
64496,0.43,Ideal,G,VS1,61.0,57.0,4.86,4.84,2.96,1055
124453,0.52,Ideal,F,SI1,61.1,56.0,5.21,5.18,3.19,1323
137222,0.42,Very Good,E,SI1,63.4,56.0,4.76,4.79,3.02,810
62583,0.32,Ideal,F,IF,61.6,56.0,4.41,4.43,2.72,947
168866,0.51,Good,E,SI1,63.4,58.0,5.11,5.06,3.22,1393
186293,0.4,Very Good,E,SI1,62.2,58.0,4.69,4.74,2.93,784
16749,1.05,Very Good,E,VS2,62.8,59.0,6.42,6.49,4.05,6613
190771,1.5,Ideal,J,IF,61.7,56.0,7.32,7.38,4.53,8471
109219,1.53,Very Good,G,SI1,62.9,58.0,7.28,7.3,4.58,10639
78441,0.34,Ideal,D,VVS2,61.6,56.0,4.48,4.51,2.77,873
33627,1.01,Very Good,F,SI2,60.9,58.0,6.45,6.48,3.94,4854
65676,0.9,Ideal,G,SI1,62.1,54.0,6.16,6.2,3.85,4095
6520,0.7,Very Good,H,SI1,61.0,56.0,5.65,5.7,3.47,2210
129207,0.3,Premium,D,VS2,61.8,59.0,4.33,4.31,2.67,710
111136,0.9,Premium,F,SI1,60.2,60.0,6.28,6.21,3.75,3808
43429,0.71,Ideal,F,SI1,60.9,57.0,5.71,5.74,3.48,2440
22173,0.72,Ideal,E,SI2,61.9,55.0,5.75,5.78,3.56,2464
191212,0.56,Ideal,D,VS2,61.2,57.0,5.33,5.28,3.25,2066
81574,0.52,Premium,F,SI1,62.0,58.0,5.19,5.16,3.2,1435
3020,0.44,Premium,D,VS2,60.3,59.0,4.92,4.96,2.99,1196
40444,0.59,Premium,D,VS2,62.8,58.0,5.34,5.38,3.36,1910
132145,1.52,Premium,G,VS1,61.4,58.0,7.33,7.38,4.52,13919
4916,0.3,Ideal,F,VS2,61.3,55.0,4.34,4.31,2.65,776
141635,0.32,Premium,G,VS2,61.6,58.0,4.35,4.37,2.69,561
116507,1.58,Ideal,J,VS1,61.2,55.0,7.53,7.49,4.59,8815
96346,0.3,Ideal,E,VS2,61.4,56.0,4.34,4.31,2.65,640
136406,0.3,Ideal,H,SI1,61.9,57.0,4.29,4.33,2.67,432
136119,0.9,Ideal,H,SI1,61.7,57.0,6.19,6.22,3.83,4390
60348,0.57,Ideal,G,VVS2,61.6,56.0,5.36,5.32,3.28,1904
80994,1.51,Premium,G,SI1,62.0,58.0,7.36,7.39,4.56,9173
12875,0.79,Ideal,H,VS1,62.5,57.0,5.97,5.92,3.71,3368
113698,0.41,Good,D,SI1,63.6,57.0,4.68,4.71,2.99,707
97975,1.51,Ideal,E,SI1,62.6,57.0,7.31,7.26,4.57,12596
2668,0.33,Ideal,G,SI2,61.9,57.0,4.45,4.44,2.75,405
153239,0.7,Premium,F,VVS2,63.0,58.0,5.62,5.68,3.56,3404
97279,1.51,Premium,J,VS2,62.6,60.0,7.28,7.23,4.55,7293
80469,2.3,Ideal,I,SI2,62.4,56.0,8.44,8.36,5.25,12098
105079,1.02,Premium,D,SI2,61.6,59.0,6.48,6.43,3.97,5027
4404,0.52,Good,G,SI2,61.5,57.0,5.18,5.16,3.18,978
111747,0.62,Ideal,E,VVS2,60.9,56.0,5.51,5.58,3.37,2978
123865,0.43,Very Good,H,VS2,62.0,62.0,4.84,4.87,3.01,717
24102,1.53,Ideal,I,SI2,62.2,56.0,7.35,7.38,4.58,8759
31893,0.51,Ideal,F,VVS2,61.7,56.0,5.12,5.16,3.17,2232
188058,2.2,Premium,H,SI2,61.0,59.0,8.41,8.37,5.13,14660
102159,1.5,Ideal,E,SI1,62.3,57.0,7.32,7.26,4.53,12228
42789,0.3,Ideal,G,IF,61.1,57.0,4.32,4.35,2.65,895
113670,0.71,Very Good,D,VS2,59.3,61.0,5.76,5.8,3.43,3267
6518,0.29,Ideal,F,VVS2,60.4,57.0,4.26,4.3,2.59,697
94458,1.2,Ideal,F,VVS2,62.5,59.0,6.73,6.67,4.19,10983
60520,0.42,Premium,E,VVS1,60.9,58.0,4.82,4.85,2.94,1437
99242,1.01,Very Good,F,VS2,62.7,57.0,6.36,6.44,4.01,6823
177796,0.4,Ideal,F,VVS2,61.2,56.0,4.77,4.79,2.93,1117
88604,1.31,Ideal,G,VS2,62.2,57.0,6.96,7.01,4.35,9954
5586,0.39,Ideal,G,VS2,61.9,56.0,4.67,4.7,2.9,787
169299,0.4,Ideal,E,SI1,61.9,57.0,4.71,4.76,2.93,807
159410,0.53,Ideal,D,SI1,61.6,55.0,5.22,5.24,3.22,1917
11829,0.42,Premium,F,SI1,62.1,60.0,4.76,4.73,2.95,945
126046,1.51,Premium,D,VS2,62.4,59.0,7.33,7.35,4.58,13956
72207,0.36,Premium,E,VS2,62.4,58.0,4.56,4.51,2.83,704
156720,1.1,Premium,G,VS2,61.4,58.0,6.74,6.63,4.11,7026
115643,0.33,Ideal,E,VS1,61.8,55.0,4.49,4.47,2.77,855
150692,1.14,Premium,G,SI1,61.4,58.0,6.77,6.7,4.13,5427
15698,1.2,Ideal,I,VS1,60.9,56.0,6.79,6.82,4.14,5581
87287,0.71,Good,J,SI2,64.1,56.0,5.64,5.58,3.6,1030
187250,1.0,Good,J,VS2,63.7,58.0,6.29,6.35,4.04,4018
188014,0.34,Ideal,G,VVS2,60.9,57.0,4.51,4.53,2.75,936
83449,1.5,Very Good,G,SI1,63.5,57.0,7.16,7.23,4.57,9890
44451,1.07,Ideal,F,SI1,62.0,57.0,6.51,6.55,4.05,5420
155962,0.31,Ideal,I,VS2,61.5,56.0,4.33,4.37,2.67,463
73524,0.51,Ideal,G,VVS2,62.6,56.0,5.12,5.06,3.18,1920
110525,1.02,Very Good,G,SI1,58.3,60.0,6.5,6.61,3.83,5145
53064,0.32,Ideal,I,VS1,61.1,55.0,4.42,4.45,2.71,521
96286,1.05,Very Good,I,VS1,60.4,57.0,6.6,6.57,3.95,5345
6951,0.54,Ideal,F,SI1,61.8,58.0,5.22,5.25,3.24,1261
26772,0.3,Very Good,G,VVS2,61.4,61.0,4.28,4.37,2.66,672
40825,2.35,Premium,J,SI1,62.5,60.0,8.56,8.5,5.3,15450
79623,1.51,Premium,G,SI1,60.8,60.0,7.33,7.28,4.44,10428
28721,0.4,Ideal,F,VVS2,60.9,57.0,4.8,4.77,2.91,1088
102419,0.8,Ideal,F,SI1,61.2,57.0,6.04,5.95,3.68,3519
192432,0.7,Very Good,E,SI2,59.1,57.9,5.76,5.79,3.43,2278
169309,1.01,Very Good,G,SI2,63.5,55.0,6.34,6.38,4.04,3640
4724,0.31,Ideal,E,VS2,62.5,56.0,4.39,4.35,2.73,872
5950,0.91,Good,I,SI2,64.2,62.0,6.04,6.08,3.87,2674
91202,2.24,Premium,G,SI2,61.6,60.0,8.41,8.37,5.15,14505
7579,0.31,Very Good,E,SI1,62.8,60.0,4.35,4.35,2.73,544
110935,1.02,Ideal,E,SI1,61.2,56.0,6.55,6.44,3.97,5699
78034,1.12,Ideal,I,SI2,61.8,56.0,6.68,6.72,4.15,4478
158538,0.5,Very Good,E,SI1,61.0,59.0,5.12,5.15,3.13,1582
140304,1.51,Premium,H,SI1,62.5,61.0,7.28,7.24,4.53,8225
149989,0.6,Ideal,G,VVS2,61.1,56.0,5.45,5.48,3.33,2165
101319,1.01,Premium,H,VVS2,62.1,59.0,6.43,6.36,3.97,6182
84443,0.43,Ideal,G,VVS2,62.4,55.0,4.85,4.8,3.01,1075
81269,0.57,Premium,J,VS2,63.0,59.0,5.29,5.23,3.31,1314
120517,0.57,Very Good,G,VVS2,61.9,57.0,5.29,5.32,3.28,1877
67075,1.19,Ideal,E,VVS2,60.9,60.0,6.82,6.78,4.14,15193
115600,0.78,Very Good,D,SI1,59.9,62.0,5.96,6.0,3.61,3134
161178,1.01,Very Good,E,SI1,62.3,58.0,6.39,6.42,3.99,5329
134929,0.32,Ideal,D,VVS1,59.6,57.0,4.45,4.49,2.67,1014
72520,0.41,Ideal,I,VVS1,62.2,57.0,4.74,4.78,2.96,1092
72699,1.01,Premium,F,SI1,62.0,59.0,6.42,6.4,3.97,5099
111313,0.71,Ideal,F,VS1,62.6,57.0,5.71,5.67,3.56,2835
163470,0.7,Good,E,SI1,63.8,55.0,5.61,5.57,3.57,2549
122562,0.71,Ideal,F,SI1,62.0,53.0,5.73,5.77,3.56,2838
38523,1.47,Ideal,J,SI2,62.8,56.0,7.28,7.23,4.55,6537
98045,0.31,Premium,F,VS2,61.4,58.0,4.34,4.37,2.67,616
69351,0.74,Ideal,E,VS2,62.4,55.0,5.81,5.83,3.63,2849
29293,2.51,Good,J,SI2,64.1,58.0,8.57,8.6,5.42,12547
191462,0.43,Ideal,D,VS1,61.2,56.0,4.9,4.87,2.98,1356
37271,1.23,Ideal,J,VS1,60.9,55.1,6.99,6.94,4.23,4921
81541,1.1,Very Good,F,SI1,61.7,58.0,6.61,6.65,4.1,5198
8479,0.71,Ideal,F,VS2,61.6,55.0,5.76,5.74,3.54,2861
32760,1.3,Ideal,G,SI2,63.1,58.0,6.91,6.93,4.37,5361
24752,0.56,Ideal,F,VS2,62.5,57.0,5.3,5.26,3.31,1708
2543,0.33,Ideal,G,VS1,61.8,55.0,4.46,4.49,2.77,723
186809,0.54,Ideal,F,VS1,61.8,56.0,5.26,5.28,3.25,1582
91786,1.0,Premium,G,VS2,62.6,59.0,6.4,6.34,3.99,5938
156860,0.7,Very Good,G,SI1,63.4,57.0,5.63,5.67,3.58,2164
64791,1.01,Very Good,G,SI2,63.4,55.0,6.34,6.31,4.01,4269
191335,0.31,Premium,D,VS2,60.5,59.0,4.33,4.37,2.63,734
89883,2.14,Ideal,I,SI1,62.3,57.0,8.25,8.21,5.12,16280
34300,1.52,Premium,G,VS2,60.0,59.0,7.45,7.48,4.46,15323
20752,1.11,Ideal,G,SI1,62.0,57.0,6.65,6.61,4.12,5671
185840,0.41,Ideal,E,VS2,61.8,55.0,4.77,4.8,2.96,930
120836,0.4,Ideal,E,VVS2,61.8,56.0,4.77,4.74,2.94,1238
39961,1.11,Ideal,G,SI1,62.2,55.0,6.65,6.61,4.13,6096
104680,2.11,Premium,H,SI1,62.0,59.0,8.24,8.16,5.07,17598
70048,1.5,Very Good,E,SI1,62.8,55.0,7.26,7.3,4.57,12657
115765,0.52,Ideal,D,VS2,62.5,57.0,5.12,5.14,3.2,1806
54439,0.76,Ideal,D,SI1,61.8,56.0,5.84,5.88,3.62,2699
105240,0.41,Ideal,H,VVS1,61.2,57.0,4.81,4.76,2.93,1154
68128,0.71,Very Good,E,SI1,62.7,60.0,5.64,5.67,3.55,2898
92061,0.52,Ideal,F,VVS2,61.4,56.0,5.19,5.21,3.19,2340
67889,2.01,Very Good,I,SI2,63.5,60.0,7.94,7.89,5.02,12641
148741,0.91,Ideal,J,VS1,61.6,54.0,6.24,6.19,3.83,3656
121102,0.7,Ideal,G,VS2,62.6,57.0,5.65,5.68,3.55,2487
134009,0.61,Ideal,D,SI1,62.5,56.0,5.4,5.42,3.38,2167
156472,0.7,Ideal,I,VS1,61.9,57.0,5.71,5.74,3.54,2513
143345,1.0,Premium,H,VS1,61.2,59.0,6.43,6.4,3.92,5640
151230,1.12,Very Good,G,SI1,62.5,55.0,6.65,6.69,4.17,5302
45551,1.54,Ideal,H,SI1,62.2,56.0,7.33,7.41,4.58,10282
184183,0.32,Ideal,G,IF,62.3,54.0,4.38,4.42,2.74,918
13717,0.3,Premium,J,VS1,61.9,59.0,4.28,4.33,2.66,394
52515,1.21,Ideal,H,VVS2,60.8,58.0,6.9,6.85,4.17,7999
40858,0.31,Ideal,H,SI1,61.9,55.0,4.39,4.41,2.73,446
17970,0.71,Premium,F,VS2,60.2,59.0,5.77,5.83,3.49,2822
71340,0.31,Premium,G,VVS2,60.5,59.0,4.42,4.45,2.68,907
29929,0.34,Ideal,D,VVS1,61.1,56.0,4.49,4.47,2.74,1092
30447,0.53,Ideal,I,VS1,61.6,55.0,5.25,5.23,3.23,1363
132357,0.3,Very Good,G,VS2,62.0,56.0,4.26,4.29,2.65,481
9571,0.9,Very Good,E,SI2,62.8,63.0,6.11,6.14,3.84,3422
135660,0.81,Ideal,D,SI2,60.9,57.0,6.0,6.05,3.66,3160
102267,0.41,Ideal,F,VS1,60.8,56.0,4.81,4.83,2.93,1007
172144,0.37,Ideal,F,VVS1,61.6,54.0,4.65,4.68,2.87,1124
36787,1.51,Good,G,SI1,63.1,59.0,7.26,7.31,4.59,8476
51070,0.3,Ideal,E,VVS1,62.8,57.0,4.26,4.28,2.68,862
5857,1.21,Ideal,G,VS1,62.1,56.0,6.79,6.87,4.24,8674
41112,0.7,Very Good,E,SI1,62.9,57.0,5.62,5.67,3.55,2779
184327,0.32,Very Good,E,VS2,63.4,56.0,4.37,4.35,2.76,811
30251,0.71,Ideal,G,VS2,62.8,57.0,5.66,5.68,3.56,2387
33306,0.71,Ideal,H,SI2,62.2,55.0,5.68,5.72,3.55,1999
61385,0.3,Ideal,D,VS2,61.4,56.0,4.29,4.32,2.64,734
73548,0.72,Ideal,J,VS1,62.0,56.0,5.74,5.8,3.58,2293
163266,2.05,Premium,I,SI1,58.9,59.0,8.29,8.24,4.89,14258
142470,1.01,Premium,G,VVS2,61.5,59.0,6.48,6.41,3.97,7848
58050,0.41,Ideal,F,VVS2,62.0,56.0,4.75,4.77,2.95,1115
132721,0.9,Very Good,G,SI1,63.1,57.0,6.08,6.13,3.85,4084
152157,1.19,Ideal,H,SI1,62.1,57.0,6.78,6.82,4.23,6856
46567,0.42,Ideal,F,VVS1,61.6,56.0,4.85,4.8,2.97,1220
169046,0.34,Ideal,I,VVS2,62.2,55.0,4.5,4.54,2.81,765
30093,0.72,Ideal,H,VVS2,61.7,56.0,5.82,5.81,3.59,2847
16425,0.77,Very Good,E,VS2,61.9,54.0,5.84,5.87,3.64,3247
143590,0.73,Premium,F,SI1,61.6,59.0,5.84,5.8,3.58,2603
137237,0.7,Ideal,F,VVS2,61.8,56.0,5.71,5.67,3.52,3786
174511,0.71,Ideal,E,VVS2,61.1,56.0,5.74,5.83,3.53,3726
169678,0.32,Ideal,J,SI2,61.3,57.0,4.39,4.42,2.7,413
68176,1.01,Good,H,SI2,63.7,59.0,6.38,6.32,4.05,4242
38206,0.5,Ideal,H,VS2,61.6,56.0,5.1,5.05,3.13,1240
166497,0.42,Ideal,F,VVS2,61.4,56.0,4.79,4.85,2.96,1221
84749,0.54,Very Good,G,VS1,61.2,59.0,5.25,5.28,3.23,1757
171896,1.02,Ideal,G,VS1,62.5,56.0,6.41,6.45,4.01,6418
51568,0.71,Ideal,G,SI2,61.6,55.0,5.74,5.71,3.52,2133
17698,1.08,Premium,E,SI1,60.3,58.0,6.65,6.62,4.02,6335
106004,1.31,Fair,G,VS1,68.8,61.0,6.7,6.65,4.34,6999
13579,1.53,Ideal,J,VS2,61.8,59.0,7.32,7.37,4.55,7197
96933,0.9,Very Good,I,VS2,62.1,58.0,6.15,6.19,3.83,3482
130520,1.2,Premium,H,SI1,62.2,56.0,6.84,6.8,4.24,5584
78724,1.02,Premium,E,SI1,62.4,59.0,6.42,6.35,3.99,5958
190596,1.81,Premium,H,VS2,59.7,59.0,8.01,7.98,4.75,15475
123710,0.7,Ideal,H,VVS1,61.5,55.0,5.7,5.75,3.52,3415
119003,0.33,Ideal,E,VVS2,61.7,54.0,4.46,4.48,2.76,858
154200,1.01,Ideal,F,VVS2,62.2,56.0,6.43,6.4,3.98,9642
176998,1.01,Very Good,G,SI2,63.5,54.0,6.38,6.3,4.02,4241
20020,0.84,Ideal,F,VS2,62.2,54.0,6.07,6.09,3.77,3639
137064,1.0,Premium,G,VS1,62.0,60.0,6.41,6.37,3.96,6442
180651,0.43,Ideal,D,VS1,61.9,56.0,4.83,4.86,2.99,1389
9058,2.07,Ideal,G,SI1,62.0,55.0,8.18,8.21,5.07,18630
17477,1.02,Very Good,D,SI1,61.2,57.0,6.43,6.47,3.95,6023
30836,0.3,Very Good,D,SI2,62.7,58.0,4.32,4.33,2.71,447
134724,1.21,Premium,G,VS2,59.8,60.0,6.95,6.88,4.14,8391
135108,1.03,Premium,F,VS2,62.2,59.0,6.4,6.42,3.99,6007
142416,1.01,Very Good,D,SI1,62.9,57.0,6.36,6.4,4.01,8024
110976,2.02,Very Good,G,SI2,63.4,58.0,8.07,7.98,5.07,14603
47268,1.6,Ideal,G,SI1,61.8,56.0,7.54,7.48,4.64,11455
7563,0.7,Very Good,F,VVS2,60.1,58.0,5.77,5.81,3.48,3198
41331,0.9,Premium,H,VS2,62.9,59.0,6.12,6.06,3.82,2885
175290,0.32,Ideal,G,IF,61.9,54.0,4.39,4.42,2.73,917
9092,1.07,Ideal,G,SI1,62.1,55.0,6.53,6.56,4.06,5376
175146,1.02,Ideal,E,SI1,62.0,56.0,6.46,6.44,4.0,5250
51785,0.7,Ideal,G,SI1,61.2,57.0,5.73,5.75,3.51,2329
57885,0.32,Very Good,G,VS1,61.9,56.0,4.32,4.36,2.69,644
115533,0.31,Ideal,H,VS2,60.9,55.0,4.39,4.43,2.68,628
119288,0.42,Premium,D,VS2,61.8,58.0,4.81,4.84,2.98,1031
80219,0.79,Very Good,E,SI1,60.2,56.0,5.97,6.01,3.62,3181
143625,0.59,Ideal,D,SI1,60.9,57.0,5.42,5.44,3.3,1864
65779,0.36,Premium,F,VS1,60.1,60.0,4.63,4.58,2.78,957
130108,1.54,Very Good,I,SI1,60.9,60.0,7.43,7.51,4.55,9476
177349,0.5,Very Good,F,VVS2,60.9,58.0,5.12,5.18,3.12,1976
71979,0.78,Ideal,F,SI2,61.5,55.0,5.91,5.95,3.67,2706
157360,1.01,Premium,F,VS2,61.1,58.0,6.49,6.45,3.95,6416
192963,0.77,Ideal,G,VS2,61.4,55.0,5.86,5.9,3.61,3053
72066,0.87,Ideal,D,SI2,62.8,54.0,6.05,6.08,3.81,3832
184130,0.33,Ideal,F,VS2,61.7,55.0,4.45,4.45,2.75,854
51850,0.24,Very Good,F,VVS2,60.6,59.0,4.03,4.06,2.45,515
29017,1.02,Good,F,VS1,64.4,56.0,6.36,6.32,4.09,6956
150450,0.56,Ideal,G,VS1,62.0,56.0,5.29,5.31,3.29,1908
153859,0.52,Ideal,H,VS2,61.4,56.0,5.17,5.21,3.18,1273
126906,0.37,Ideal,G,SI1,59.9,55.0,4.69,4.74,2.83,714
40622,0.7,Ideal,H,SI1,61.8,55.0,5.72,5.76,3.54,2184
33780,2.01,Very Good,J,SI2,63.1,60.0,8.01,8.08,5.05,12565
49404,0.34,Premium,I,VS1,62.4,60.0,4.47,4.5,2.8,537
192660,0.31,Premium,F,VVS2,60.6,59.0,4.39,4.42,2.67,737
158238,0.56,Very Good,G,VS1,63.5,56.0,5.21,5.25,3.31,1723
110118,0.38,Ideal,H,VVS1,61.9,53.0,4.64,4.67,2.89,1048
11520,0.33,Ideal,E,VS2,61.8,56.0,4.44,4.47,2.76,723
77635,0.75,Ideal,G,SI1,61.3,55.0,5.91,5.85,3.61,2316
193357,0.34,Ideal,G,VS2,62.0,55.0,4.49,4.46,2.77,596
71244,0.78,Premium,D,VS2,62.0,58.0,5.92,5.87,3.66,3299
34215,1.27,Premium,G,SI2,62.2,59.0,6.92,6.96,4.31,5373
173660,1.62,Premium,F,SI1,62.9,58.0,7.48,7.44,4.68,11376
133161,1.04,Premium,G,VS2,59.1,60.0,6.67,6.6,3.93,5924
18058,0.53,Premium,E,VS2,60.0,59.0,5.28,5.25,3.15,1728
70038,1.0,Premium,J,SI1,61.1,61.0,6.35,6.3,3.87,3266
77991,1.5,Premium,G,SI1,62.6,61.0,7.26,7.3,4.56,10990
152863,0.55,Ideal,E,VS2,62.2,57.0,5.24,5.27,3.27,1814
78782,1.07,Premium,E,VVS1,60.3,58.0,6.64,6.69,4.01,10446
74068,0.91,Good,H,SI1,61.3,60.0,6.21,6.26,3.81,3991
16455,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.36,2.69,802
67498,1.01,Good,E,SI2,63.9,59.0,6.27,6.19,3.98,4327
